0:0:12,415,0.37,-0.25,-0.75,-391,867,-413,508,4
0:0:12,416,0.47,-0.23,-0.77,-473,1414,-386,525,4
0:0:12,417,0.59,-0.16,-0.71,-502,1118,-227,507,4
0:0:12,418,0.57,-0.12,-0.64,-526,1168,-213,510,4
0:0:12,419,0.83,0.00,-0.52,-453,1230,-253,516,4
0:0:12,420,1.08,-0.03,-0.43,-323,880,-422,506,4
0:0:12,421,1.11,-0.08,-0.40,-89,-209,-339,516,4
0:0:12,422,0.73,-0.27,-0.56,24,-543,-366,508,4
0:0:12,423,0.82,-0.40,-0.67,166,-84,-744,513,4
0:0:12,424,0.74,-0.41,-0.61,402,516,-921,515,4
0:0:12,425,0.72,-0.31,-0.66,619,-501,-904,511,4
0:0:12,426,0.54,-0.26,-0.64,790,-1547,-531,513,4
0:0:12,427,-0.12,-0.06,-0.92,656,-1248,-139,478,4
0:0:12,428,-0.15,-0.06,-1.17,142,-786,413,497,4
0:0:12,429,0.56,0.04,-1.06,-248,-1163,604,525,4
0:0:12,430,0.58,0.22,-1.12,-706,-950,1097,521,4
0:0:12,431,0.09,0.29,-1.20,-1406,806,1264,506,4
0:0:12,432,0.81,0.12,-1.00,-1745,1381,819,508,4
0:0:12,433,1.41,-0.02,-0.35,-1410,890,298,521,4
0:0:12,434,1.39,-0.11,-0.02,-795,215,-146,517,4
0:0:12,435,0.88,-0.29,-0.06,-292,-560,-31,498,4
0:0:12,436,0.80,-0.27,-0.43,-9,-511,-595,525,4
0:0:12,437,0.91,-0.18,-0.24,709,-68,-879,511,4
0:0:12,438,1.02,-0.13,-0.15,1331,-800,-1032,511,4
0:0:12,439,0.63,-0.23,-0.41,1558,-872,-1003,518,4
0:0:12,440,-0.26,-0.21,-0.74,1465,-769,-374,508,4
0:0:13,441,-0.20,-0.18,-1.43,608,-768,600,509,4
0:0:13,442,0.40,-0.11,-1.23,-49,-961,880,515,4
0:0:13,443,0.15,0.05,-1.31,-671,248,1280,519,4
0:0:13,444,0.57,0.20,-1.36,-1364,1401,1230,511,4
0:0:13,445,1.07,0.21,-0.92,-1680,1451,666,521,4
0:0:13,446,1.57,0.07,-0.59,-1443,604,154,513,4
0:0:13,447,1.30,0.04,-0.37,-1065,26,-290,515,4
0:0:13,448,1.39,-0.14,-0.23,-563,-692,-602,519,4
0:0:13,449,1.00,-0.24,-0.19,-140,-881,-739,507,4
0:0:13,450,0.65,-0.07,-0.11,326,-67,-1057,515,4
0:0:13,451,0.75,-0.09,-0.11,902,-250,-1069,508,4
0:0:13,452,0.44,-0.19,-0.45,1193,-769,-997,516,4
0:0:13,453,0.11,-0.26,-0.66,1428,-910,-579,515,4
0:0:13,454,-0.24,-0.34,-0.91,1208,-854,-103,510,4
0:0:13,455,0.04,-0.11,-1.28,933,-1394,435,510,4
0:0:13,456,-0.04,0.14,-1.28,630,-1387,896,514,4
0:0:13,457,0.29,0.17,-1.36,53,-653,990,515,4
0:0:13,458,0.13,0.19,-1.47,-684,724,1307,512,4
0:0:13,459,0.57,0.23,-1.49,-1550,1582,1164,511,4
0:0:13,460,0.96,0.26,-1.09,-1818,1296,689,504,4
0:0:13,461,1.38,0.15,-0.35,-1373,777,199,511,4
0:0:13,462,1.43,-0.12,0.01,-438,-538,-456,520,4
0:0:13,463,1.22,-0.49,-0.16,97,-684,-842,513,4
0:0:13,464,0.78,-0.44,-0.24,553,285,-1110,514,4
0:0:13,465,0.59,-0.29,-0.40,824,-34,-1082,511,4
0:0:13,466,0.36,-0.24,-0.60,1037,-492,-871,519,4
0:0:13,467,-0.25,-0.30,-0.59,1258,-473,-606,501,4
0:0:13,468,0.02,-0.18,-0.73,1387,-980,-93,510,4
0:0:13,469,-0.27,-0.14,-1.19,1058,-968,428,522,4
0:0:13,470,0.11,0.26,-1.30,668,-1041,838,511,4
0:0:13,471,0.18,0.21,-1.49,-57,18,1001,511,4
0:0:13,472,0.21,0.25,-1.46,-891,1376,1022,512,4
0:0:13,473,0.78,0.39,-1.20,-1422,1129,838,504,4
0:0:13,474,0.97,0.28,-0.89,-1585,1031,414,517,4
0:0:13,475,1.28,0.01,-0.36,-1272,902,-20,509,4
0:0:13,476,1.32,-0.11,-0.14,-643,-56,-573,519,4
0:0:13,477,1.32,-0.40,-0.11,44,-702,-1049,518,4
0:0:13,478,0.83,-0.41,-0.24,593,-368,-1259,524,4
0:0:13,479,0.36,-0.36,-0.42,823,-51,-1337,518,4
0:0:13,480,0.31,-0.18,-0.53,1101,-162,-989,515,4
0:0:13,481,-0.05,-0.24,-0.56,1315,-422,-640,507,4
0:0:13,482,0.07,-0.18,-0.72,1335,-918,-102,510,4
0:0:13,483,-0.20,-0.23,-1.08,993,-732,235,503,4
0:0:13,484,0.12,0.06,-1.16,750,-1060,655,516,4
0:0:14,485,0.19,0.26,-1.28,391,-646,858,514,4
0:0:14,486,0.32,0.15,-1.40,-221,431,1037,517,4
0:0:14,487,0.55,0.20,-1.37,-841,855,1047,521,4
0:0:14,488,0.84,0.17,-1.25,-1321,683,673,506,4
0:0:14,489,0.88,0.14,-0.71,-1293,738,439,514,4
0:0:14,490,1.41,-0.16,-0.53,-1171,1054,-173,517,4
0:0:14,491,1.30,-0.21,-0.18,-481,55,-632,514,4
0:0:14,492,1.17,-0.20,-0.01,324,-197,-1169,516,4
0:0:14,493,0.76,-0.25,-0.20,784,50,-1253,522,4
0:0:14,494,0.28,-0.37,-0.61,889,-131,-1191,519,4
0:0:14,495,0.00,-0.13,-0.48,1234,179,-698,509,4
0:0:14,496,0.23,-0.25,-0.74,1415,-860,-359,519,4
0:0:14,497,-0.22,-0.36,-1.14,1056,-537,-62,519,4
0:0:14,498,0.11,-0.08,-1.16,907,-1045,301,517,4
0:0:14,499,0.12,0.26,-1.23,658,-1256,657,514,4
0:0:14,500,0.17,0.21,-1.32,115,-838,838,512,4
0:0:14,501,0.18,0.18,-1.34,-517,83,1045,513,4
0:0:14,502,0.47,0.30,-1.28,-1290,746,933,513,4
0:0:14,503,0.85,0.18,-0.99,-1697,880,719,514,4
0:0:14,504,1.07,-0.06,-0.61,-1567,1188,38,520,4
0:0:14,505,1.36,-0.09,-0.26,-831,162,-318,523,4
0:0:14,506,1.11,-0.35,-0.08,-3,41,-916,517,4
0:0:14,507,0.70,-0.49,-0.27,465,559,-1130,521,4
0:0:14,508,0.49,-0.32,-0.39,796,318,-1013,514,4
0:0:14,509,0.35,-0.24,-0.51,1014,27,-806,510,4
0:0:14,510,-0.03,-0.17,-0.52,1242,-166,-369,521,4
0:0:14,511,0.06,-0.27,-0.64,1316,-692,-18,522,4
0:0:14,512,0.14,-0.19,-0.93,1187,-913,262,508,4
0:0:14,513,0.08,0.15,-1.26,970,-1090,671,514,4
0:0:14,514,0.15,0.28,-1.34,546,-1221,963,509,4
0:0:14,515,0.41,0.29,-1.45,3,-495,1009,509,4
0:0:14,516,0.33,0.35,-1.33,-684,456,973,516,4
0:0:14,517,0.59,0.25,-1.22,-1217,627,977,521,4
0:0:14,518,0.65,-0.11,-1.29,-1543,538,869,504,4
0:0:14,519,0.68,0.03,-0.68,-1517,931,524,521,4
0:0:14,520,1.32,-0.05,-0.45,-1101,238,101,517,4
0:0:14,521,0.96,-0.24,-0.40,-706,-339,-286,516,4
0:0:14,522,1.05,-0.24,-0.15,-174,-15,-620,522,4
0:0:14,523,0.96,-0.21,-0.14,412,51,-969,511,4
0:0:14,524,0.53,-0.36,-0.36,627,452,-1008,497,4
0:0:14,525,0.46,-0.26,-0.48,825,-83,-856,507,4
0:0:14,526,0.43,-0.16,-0.60,961,-323,-569,518,4
0:0:14,527,0.00,-0.08,-0.65,1146,-284,-278,513,4
0:0:14,528,0.03,-0.11,-0.83,1171,-766,195,508,4
0:0:15,529,0.07,-0.14,-1.17,908,-964,487,515,4
0:0:15,530,0.14,0.00,-1.34,657,-1265,740,519,4
0:0:15,531,0.21,0.31,-1.25,280,-787,860,509,4
0:0:15,532,0.30,0.26,-1.34,-229,254,898,516,4
0:0:15,533,0.68,0.23,-1.25,-744,701,745,504,4
0:0:15,534,0.60,0.18,-1.19,-1107,885,875,519,4
0:0:15,535,0.66,0.16,-0.91,-1410,1210,674,508,4
0:0:15,536,0.93,0.02,-0.70,-1439,1874,136,517,4
0:0:15,537,1.16,-0.00,-0.44,-1102,1390,-197,518,4
0:0:15,538,1.32,-0.23,-0.35,-696,401,-520,505,4
0:0:15,539,0.89,-0.23,-0.25,-61,-198,-911,518,4
0:0:15,540,0.73,-0.09,-0.29,424,-190,-1110,519,4
0:0:15,541,0.39,-0.06,-0.35,657,289,-1026,504,4
0:0:15,542,0.49,-0.15,-0.57,777,62,-802,514,4
0:0:15,543,0.41,-0.09,-0.75,853,-303,-634,519,4
0:0:15,544,0.13,-0.09,-0.82,782,-235,-345,507,4
0:0:15,545,0.16,-0.05,-0.89,749,-630,15,518,4
0:0:15,546,-0.01,0.01,-0.92,661,-744,392,511,4
0:0:15,547,0.18,0.02,-1.05,512,-968,708,523,4
0:0:15,548,0.41,0.05,-1.06,375,-742,781,518,4
0:0:15,549,0.38,0.09,-1.11,149,-17,721,508,4
0:0:15,550,0.75,0.24,-1.08,-163,56,808,515,4
0:0:15,551,0.47,0.11,-1.20,-653,714,857,510,4
0:0:15,552,0.62,0.02,-1.09,-962,818,734,518,4
0:0:15,553,0.96,0.21,-0.69,-1003,235,580,512,4
0:0:15,554,0.87,0.11,-0.64,-921,-34,377,512,4
0:0:15,555,0.77,-0.00,-0.60,-881,295,211,511,4
0:0:15,556,0.90,-0.06,-0.57,-798,250,-10,520,4
0:0:15,557,0.87,-0.03,-0.34,-384,161,-254,514,4
0:0:15,558,0.87,-0.05,-0.34,37,-313,-368,512,4
0:0:15,559,0.70,-0.06,-0.46,281,-216,-520,515,4
0:0:15,560,0.70,-0.00,-0.51,436,42,-577,522,4
0:0:15,561,0.84,0.09,-0.54,722,-203,-770,515,4
0:0:15,562,0.65,0.05,-0.62,917,-412,-733,515,4
0:0:15,563,0.25,-0.03,-0.92,796,-973,-437,506,4
0:0:15,564,0.15,-0.08,-0.96,707,-983,-230,513,4
0:0:15,565,0.00,-0.01,-0.96,669,-956,43,512,4
0:0:15,566,0.08,-0.03,-1.04,551,-1011,277,512,4
0:0:15,567,0.32,-0.04,-1.08,347,-981,496,517,4
0:0:15,568,0.32,0.06,-1.11,-106,-304,681,504,4
0:0:15,569,0.50,0.21,-1.17,-452,268,699,511,4
0:0:15,570,0.52,0.19,-1.00,-718,392,693,513,4
0:0:15,571,0.61,0.24,-0.75,-880,850,452,518,4
0:0:15,572,0.89,0.18,-0.70,-819,756,153,511,4
0:0:16,573,1.00,0.09,-0.51,-641,757,-69,517,4
0:0:16,574,0.97,-0.04,-0.39,-265,691,-378,519,4
0:0:16,575,0.73,-0.11,-0.39,12,839,-611,516,4
0:0:16,576,0.68,-0.03,-0.37,297,1219,-699,516,4
0:0:16,577,0.83,-0.08,-0.44,563,1226,-800,510,4
0:0:16,578,0.76,-0.08,-0.59,757,523,-668,518,4
0:0:16,579,0.37,-0.08,-0.65,908,-40,-469,524,4
0:0:16,580,0.12,-0.08,-0.85,784,-79,-110,514,4
0:0:16,581,-0.08,-0.02,-0.96,472,635,175,515,4
0:0:16,582,0.56,0.26,-1.11,257,313,328,520,4
0:0:16,583,0.61,0.17,-1.23,-383,986,192,523,4
0:0:16,584,0.67,0.20,-1.13,-732,1049,194,511,4
0:0:16,585,0.81,0.23,-0.96,-925,999,60,508,4
0:0:16,586,0.69,0.19,-0.80,-1018,1300,-30,520,4
0:0:16,587,0.84,0.03,-0.74,-1039,1259,-121,514,4
0:0:16,588,0.76,0.00,-0.65,-1039,1741,-192,516,4
0:0:16,589,0.93,0.13,-0.26,-797,1555,-233,516,4
0:0:16,590,0.96,0.07,-0.28,-646,1264,-304,513,4
0:0:16,591,0.87,0.05,-0.31,-589,1414,-361,518,4
0:0:16,592,0.99,0.11,-0.24,-432,1347,-443,512,4
0:0:16,593,1.00,0.14,-0.07,-31,825,-395,511,4
0:0:16,594,1.01,0.14,-0.02,287,-122,-252,514,4
0:0:16,595,0.81,0.10,-0.36,282,-90,-224,516,4
0:0:16,596,0.76,0.13,-0.46,204,280,-173,512,4
0:0:16,597,0.81,0.24,-0.43,268,75,-36,517,4
0:0:16,598,0.82,0.31,-0.35,436,-340,70,516,4
0:0:16,599,0.94,0.32,-0.31,597,-1151,191,510,4
0:0:16,600,0.93,0.24,-0.34,812,-1594,150,505,4
0:0:16,601,0.95,0.15,-0.45,926,-1161,-112,513,4
0:0:16,602,0.92,0.27,-0.48,943,-811,-111,511,4
0:0:16,603,0.72,0.20,-0.76,820,-738,-43,511,4
0:0:16,604,0.46,0.09,-0.89,638,-810,93,526,4
0:0:16,605,0.49,0.06,-0.94,413,-821,219,514,4
0:0:16,606,0.54,0.09,-0.93,-19,-260,365,508,4
0:0:16,607,1.01,0.32,-0.85,-395,-825,411,516,4
0:0:16,608,0.88,0.22,-0.89,-837,-621,341,510,4
0:0:16,609,0.84,0.21,-0.75,-1040,-279,243,513,4
0:0:16,610,0.90,0.24,-0.52,-979,-258,150,514,4
0:0:16,611,1.02,0.23,-0.23,-584,-420,-25,518,4
0:0:16,612,1.18,0.02,-0.12,-76,-793,-245,512,4
0:0:16,613,1.05,-0.07,-0.11,316,-929,-293,511,4
0:0:16,614,0.75,0.09,-0.38,423,-1149,-385,512,4
0:0:16,615,0.72,0.12,-0.35,577,-1023,-347,512,4
0:0:16,616,0.75,0.12,-0.28,880,-808,-431,525,4
0:0:16,617,0.71,0.12,-0.22,1296,-469,-505,516,4
0:0:17,618,0.62,0.02,-0.47,1491,-1114,-328,517,4
0:0:17,619,0.38,-0.09,-0.71,1356,-1316,-57,519,4
0:0:17,620,0.17,-0.06,-0.99,1192,-571,12,525,4
0:0:17,621,0.15,-0.02,-0.96,995,-355,351,509,4
0:0:17,622,0.11,-0.03,-1.10,644,-325,815,517,4
0:0:17,623,0.55,0.27,-1.26,197,-598,953,516,4
0:0:17,624,0.67,0.30,-1.37,-878,620,689,508,4
0:0:17,625,0.85,0.26,-1.20,-1296,901,384,516,4
0:0:17,626,0.96,0.28,-0.66,-1246,457,148,512,4
0:0:17,627,1.04,0.16,-0.28,-874,52,-87,515,4
0:0:17,628,1.11,-0.14,-0.11,-176,-371,-408,517,4
0:0:17,629,1.05,-0.23,-0.01,504,-452,-838,515,4
0:0:17,630,1.04,-0.13,-0.09,1144,-614,-1100,521,4
0:0:17,631,0.66,-0.11,-0.27,1387,-171,-1077,512,4
0:0:17,632,0.39,-0.30,-0.68,1377,-350,-783,519,4
0:0:17,633,0.09,-0.21,-0.64,1426,-62,-448,519,4
0:0:17,634,-0.07,-0.10,-0.64,1494,-246,-101,519,4
0:0:17,635,0.26,-0.24,-1.06,1266,-1109,291,515,4
0:0:17,636,0.26,0.07,-1.36,904,-1230,637,514,4
0:0:17,637,0.08,0.21,-1.58,248,-218,743,518,4
0:0:17,638,0.47,0.14,-1.50,-407,20,562,513,4
0:0:17,639,0.32,0.31,-1.23,-892,708,587,515,4
0:0:17,640,0.76,0.15,-1.03,-1068,574,580,512,4
0:0:17,641,0.87,0.03,-0.66,-1018,556,330,516,4
0:0:17,642,1.05,-0.15,-0.44,-767,838,-155,509,4
0:0:17,643,1.21,-0.11,-0.09,-75,-84,-405,509,4
0:0:17,644,0.95,-0.26,-0.17,355,-425,-694,513,4
0:0:17,645,0.84,-0.27,-0.43,492,-212,-835,516,4
0:0:17,646,0.57,-0.12,-0.41,716,106,-740,508,4
0:0:17,647,0.17,-0.15,-0.48,912,-74,-486,515,4
0:0:17,648,0.35,-0.24,-0.64,1017,-546,-227,510,4
0:0:17,649,0.07,-0.15,-0.92,940,-553,237,522,4
0:0:17,650,0.04,-0.10,-1.18,638,-417,595,511,4
0:0:17,651,0.28,0.18,-1.25,222,-282,877,516,4
0:0:17,652,0.41,0.22,-1.21,-268,315,967,517,4
0:0:17,653,0.55,0.29,-1.19,-737,1158,874,515,4
0:0:17,654,0.67,0.39,-0.98,-1029,1455,594,509,4
0:0:17,655,1.25,0.17,-0.74,-1084,1309,322,508,4
0:0:17,656,0.67,-0.26,-0.87,-1197,1632,42,512,4
0:0:17,657,1.19,-0.21,-0.38,-943,1785,-45,506,4
0:0:17,658,1.11,-0.28,-0.17,-523,964,-355,511,4
0:0:17,659,1.11,-0.11,-0.18,-172,249,-464,506,4
0:0:17,660,0.91,0.01,-0.35,97,160,-581,513,4
0:0:17,661,1.02,0.11,-0.34,521,-45,-836,514,4
0:0:18,662,0.88,0.15,-0.32,831,144,-973,505,5
0:0:18,663,0.71,0.08,-0.54,840,-281,-819,516,5
0:0:18,664,0.44,-0.02,-0.87,545,-296,-561,515,5
0:0:18,665,0.26,0.06,-1.05,243,200,-239,510,5
0:0:18,666,0.35,0.19,-1.19,-102,397,-7,518,5
0:0:18,667,0.41,-0.10,-1.16,-460,16,293,510,5
0:0:18,668,0.60,-0.01,-1.06,-700,-221,407,520,5
0:0:18,669,0.74,0.17,-0.75,-667,335,141,512,5
0:0:18,670,0.80,0.09,-0.73,-747,655,175,520,5
0:0:18,671,0.87,0.03,-0.90,-661,-443,233,505,5
0:0:18,672,0.67,0.22,-0.54,-645,-504,313,516,5
0:0:18,673,0.95,0.04,-0.35,-502,-334,107,509,5
0:0:18,674,0.87,0.13,-0.21,-196,-283,77,518,5
0:0:18,675,1.14,0.12,-0.10,200,-803,-81,514,5
0:0:18,676,0.88,0.06,-0.19,357,-652,-154,517,5
0:0:18,677,0.85,-0.04,-0.33,390,-321,-239,512,5
0:0:18,678,0.80,0.00,-0.38,473,379,-256,512,5
0:0:18,679,0.74,-0.05,-0.49,444,858,-205,519,5
0:0:18,680,0.97,-0.09,-0.50,544,-727,-37,514,5
0:0:18,681,0.81,-0.00,-0.63,659,-1989,-63,521,5
0:0:18,682,0.58,0.03,-0.53,968,-1567,-107,517,5
0:0:18,683,0.38,0.09,-0.65,1132,-665,-112,512,5
0:0:18,684,0.41,0.21,-1.22,630,-654,220,517,5
0:0:18,685,0.32,0.01,-1.36,-218,-323,563,514,5
0:0:18,686,0.44,0.05,-1.21,-676,549,616,514,5
0:0:18,687,0.38,0.26,-1.05,-859,1408,549,505,5
0:0:18,688,0.68,0.37,-0.62,-735,1585,301,521,5
0:0:18,689,1.15,0.12,-0.75,-751,1097,184,510,5
0:0:18,690,1.11,0.07,-0.48,-362,223,76,519,5
0:0:18,691,0.84,0.08,-0.22,-77,869,-33,520,5
0:0:18,692,0.70,-0.06,-0.06,157,1848,-179,511,5
0:0:18,693,0.90,-0.13,-0.09,407,1063,-140,515,5
0:0:18,694,1.10,-0.23,-0.12,682,-203,-210,517,5
0:0:18,695,0.72,-0.18,-0.28,771,271,-337,515,5
0:0:18,696,0.88,-0.10,-0.38,795,623,-396,505,5
0:0:18,697,1.15,0.02,-0.53,840,261,-459,516,5
0:0:18,698,0.80,0.00,-0.67,803,322,-444,519,5
0:0:18,699,0.50,0.00,-0.62,792,814,-358,516,5
0:0:18,700,0.48,0.05,-0.59,755,218,-143,511,5
0:0:18,701,0.36,0.24,-0.74,613,-258,192,519,5
0:0:18,702,0.50,0.01,-1.36,128,-332,468,513,5
0:0:18,703,0.45,0.08,-1.15,-464,367,629,516,5
0:0:18,704,0.78,0.25,-0.70,-513,226,725,520,5
0:0:18,705,0.80,0.27,-0.45,-206,-684,1003,523,5
0:0:18,706,0.77,0.00,-0.42,26,-457,810,506,5
0:0:19,707,1.10,-0.39,-0.46,-90,456,553,506,5
0:0:19,708,1.57,-0.18,-0.03,60,106,169,512,5
0:0:19,709,1.66,-0.13,0.05,359,-828,-185,524,5
0:0:19,710,1.12,-0.24,-0.26,415,-575,-395,511,5
0:0:19,711,0.76,-0.36,-0.57,179,268,-584,508,5
0:0:19,712,0.95,-0.25,-0.50,227,1466,-891,513,5
0:0:19,713,0.75,-0.09,-0.45,273,1516,-457,515,5
0:0:19,714,0.70,0.26,-0.37,623,-77,-287,509,5
0:0:19,715,0.50,-0.01,-0.73,544,-518,-14,523,5
0:0:19,716,0.58,0.10,-1.15,149,-246,164,509,5
0:0:19,717,0.87,0.23,-0.79,109,-324,257,514,5
0:0:19,718,1.37,-0.35,-0.37,-221,258,398,517,5
0:0:19,719,0.81,0.04,-0.38,481,970,-719,516,5
0:0:19,720,0.78,0.09,-0.78,-87,-776,639,512,5
0:0:19,721,1.55,-0.49,-0.20,-76,513,-181,517,5
0:0:19,722,0.85,-0.15,-0.28,238,1172,-902,519,5
0:0:19,723,0.79,0.05,-0.31,436,1105,-822,521,5
0:0:19,724,0.75,0.02,-0.50,416,1003,-671,515,5
0:0:19,725,0.35,0.06,-0.42,372,-324,-314,517,5
0:0:19,726,0.32,0.30,-0.82,299,-1159,251,519,5
0:0:19,727,0.16,0.14,-1.17,-143,-216,355,518,5
0:0:20,728,0.67,0.18,-0.88,-460,-12,641,510,5
0:0:20,729,0.93,0.16,-0.52,-389,-407,743,511,5
0:0:20,730,0.88,-0.01,-0.40,-253,-1386,928,512,5
0:0:20,731,1.03,-0.26,-0.42,-253,-1336,1038,510,5
0:0:20,732,0.65,-0.49,-0.49,-420,56,734,519,5
0:0:20,733,1.43,-0.38,-0.29,-360,684,237,515,5
0:0:20,734,1.49,-0.47,-0.28,-149,603,-242,513,5
0:0:20,735,1.18,-0.42,-0.17,134,359,-644,507,5
0:0:20,736,1.09,-0.36,-0.39,236,720,-942,512,5
0:0:20,737,0.98,-0.26,-0.26,353,935,-991,515,5
0:0:20,738,0.82,-0.07,-0.25,531,1040,-1050,511,5
0:0:20,739,0.79,-0.09,-0.43,535,1300,-741,516,5
0:0:20,740,0.65,0.15,-0.23,667,-948,-316,512,5
0:0:20,741,0.12,0.29,-0.97,322,-819,280,518,5
0:0:20,742,0.30,0.17,-1.14,-151,248,394,509,5
0:0:20,743,0.84,0.18,-0.92,-457,198,458,506,5
0:0:20,744,0.84,0.27,-0.56,-486,-386,700,517,5
0:0:20,745,0.83,0.18,-0.33,-340,-1297,890,511,5
0:0:20,746,0.72,-0.46,-0.59,-481,85,539,515,5
0:0:20,747,1.47,-0.54,-0.39,-497,855,175,520,5
0:0:20,748,1.33,-0.45,-0.02,-218,980,-170,512,5
0:0:20,749,1.20,-0.33,0.02,128,531,-514,512,5
0:0:20,750,1.05,-0.38,-0.22,290,448,-727,514,5
0:0:20,751,0.97,-0.34,-0.26,416,454,-747,521,5
0:0:20,752,0.79,-0.21,-0.37,464,755,-765,511,5
0:0:20,753,0.71,-0.21,-0.46,430,375,-544,506,5
0:0:20,754,0.59,0.31,-0.48,555,-369,-264,510,5
0:0:20,755,0.54,0.21,-0.74,197,-784,222,515,5
0:0:20,756,1.16,0.13,-0.86,-63,-1656,138,516,5
0:0:20,757,1.10,0.14,-0.76,-150,-2344,313,516,5
0:0:20,758,1.07,0.20,-0.59,-7,-3184,337,512,5
0:0:20,759,0.84,0.17,-0.27,164,-2824,431,514,5
0:0:20,760,0.23,-0.10,-0.68,202,-1678,655,510,5
0:0:20,761,0.55,-0.26,-0.78,48,-726,464,518,5
0:0:20,762,0.70,-0.17,-0.72,49,67,298,518,5
0:0:20,763,0.84,-0.11,-0.74,-11,558,98,510,5
0:0:20,764,0.84,0.06,-0.59,8,799,55,511,5
0:0:20,765,0.89,0.15,-0.48,118,737,6,515,5
0:0:20,766,0.77,0.02,-0.43,169,784,-130,516,5
0:0:20,767,0.98,-0.09,-0.58,100,546,-220,514,5
0:0:20,768,1.10,-0.07,-0.59,148,-197,-179,519,5
0:0:20,769,0.32,-0.43,-0.56,101,-404,130,510,5
0:0:20,770,1.09,-0.18,-0.58,164,-1501,93,522,5
0:0:20,771,1.11,-0.19,-0.61,189,-2647,44,512,5
0:0:20,772,1.34,-0.04,-0.52,640,-4269,-104,514,5
0:0:21,773,0.47,-0.18,-0.50,963,-3304,-641,532,6
0:0:21,774,0.51,-0.20,-0.59,871,-2047,-1129,507,6
0:0:21,775,0.89,-0.22,-0.75,806,-2247,-1181,509,6
0:0:21,776,0.64,-0.27,-0.79,636,-2138,-1077,511,6
0:0:21,777,0.06,-0.21,-0.86,325,-1287,-658,503,6
0:0:21,778,-0.26,-0.23,-0.80,-1,-305,-448,516,6
0:0:21,779,-0.00,-0.14,-0.74,116,-441,5,515,6
0:0:21,780,0.05,-0.20,-0.80,152,-523,195,515,6
0:0:21,781,0.14,-0.26,-0.90,103,-460,388,515,6
0:0:21,782,0.11,-0.25,-0.88,36,54,438,514,6
0:0:21,783,0.44,-0.18,-0.78,69,90,364,522,6
0:0:21,784,0.41,-0.04,-0.74,307,-189,462,507,6
0:0:21,785,0.33,-0.06,-0.81,305,-437,413,520,6
0:0:21,786,0.47,-0.20,-0.89,286,-665,681,511,6
0:0:21,787,0.08,-0.27,-0.86,87,-89,514,513,6
0:0:21,788,0.53,-0.23,-0.83,80,-167,368,518,6
0:0:21,789,0.62,-0.21,-0.89,155,-538,273,510,6
0:0:21,790,0.78,-0.29,-1.01,30,-700,-111,511,6
0:0:21,791,0.70,-0.19,-0.94,-18,-667,-328,511,6
0:0:21,792,0.67,-0.14,-0.87,33,-936,-532,517,6
0:0:21,793,0.37,-0.31,-0.95,-56,-990,-547,511,6
0:0:21,794,0.03,-0.28,-0.87,-46,-499,-318,512,6
0:0:21,795,0.06,-0.11,-0.78,-107,211,-306,513,6
0:0:21,796,0.24,-0.06,-0.74,58,-51,-232,517,6
0:0:21,797,0.03,-0.10,-0.87,33,-186,-99,503,6
0:0:21,798,-0.02,-0.07,-0.92,15,-257,188,510,6
0:0:21,799,-0.17,0.01,-0.82,31,105,405,520,6
0:0:21,800,0.09,-0.06,-0.75,150,196,347,513,6
0:0:21,801,0.31,-0.22,-0.74,304,109,432,514,6
0:0:21,802,-0.02,-0.24,-0.75,293,436,681,512,6
0:0:21,803,-0.11,-0.18,-0.73,302,501,986,509,6
0:0:21,804,-0.03,-0.18,-0.59,522,41,1296,513,6
0:0:21,805,1.34,-0.68,-1.16,199,-857,417,518,6
0:0:21,806,0.61,-0.19,-1.17,101,-1125,-58,519,6
0:0:21,807,0.31,-0.12,-1.17,-361,710,-576,510,6
0:0:21,808,0.50,-0.17,-0.84,-302,451,-708,512,6
0:0:21,809,0.72,-0.24,-0.57,54,-727,-958,522,6
0:0:21,810,0.30,-0.23,-0.53,355,-971,-584,520,6
0:0:21,811,-0.27,-0.29,-0.92,-23,92,-558,510,6
0:0:21,812,-0.11,-0.17,-1.08,-322,385,-158,510,6
0:0:21,813,0.32,-0.03,-0.90,-332,-149,-124,514,6
0:0:21,814,0.24,0.09,-0.79,-151,-546,-78,515,6
0:0:21,815,-0.00,-0.02,-0.73,-2,-289,22,512,6
0:0:21,816,-0.25,0.02,-0.68,135,35,231,518,6
0:0:22,817,0.05,-0.12,-0.81,161,69,378,508,6
0:0:22,818,0.05,-0.17,-0.78,258,5,632,520,6
0:0:22,819,-0.10,-0.21,-0.75,330,330,808,513,6
0:0:22,820,0.14,-0.43,-0.75,289,445,900,508,6
0:0:22,821,0.24,-0.41,-0.61,351,-103,690,518,6
0:0:22,822,1.16,-0.86,-0.78,214,-1371,272,514,6
0:0:22,823,0.59,-0.28,-1.20,79,-1143,-45,506,6
0:0:22,824,0.26,-0.13,-1.39,-360,355,-371,529,6
0:0:22,825,0.44,-0.09,-1.08,-374,508,-552,507,6
0:0:22,826,0.60,-0.24,-0.76,-261,-218,-699,513,6
0:0:22,827,0.09,-0.24,-0.59,39,-669,-453,519,6
0:0:22,828,0.04,-0.23,-0.81,-44,-76,-448,512,6
0:0:22,829,-0.27,-0.20,-0.89,-156,200,-490,511,6
0:0:22,830,0.24,-0.08,-0.96,-54,-174,-225,512,6
